Time,Open,High,Low,Last,Change,%Chg,Volume
04/04/2022,3442.535,3578.203,3414.256,3509.194,66.659,+1.94%,877804
04/01/2022,3299.012,3477.118,3213.257,3442.535,143.523,+4.35%,97775429
03/31/2022,3412.374,3442.666,3263.64,3299.012,-113.362,-3.32%,68874798
03/30/2022,3397.303,3446.104,3339.55,3412.374,15.071,+0.44%,57131150
03/29/2022,3413.703,3479.498,3321.365,3397.303,-16.4,-0.48%,76078941
03/28/2022,3126.63,3428.153,3086.13,3413.703,287.073,+9.18%,7434
03/25/2022,3103.085,3190.013,3083.017,3126.63,23.546,+0.76%,611014
03/24/2022,2981.257,3125.299,2973.177,3103.084,121.827,+4.09%,72636492
03/23/2022,3001.073,3042.862,2923.901,2981.257,-19.816,-0.66%,49765347
03/22/2022,2913.359,3046.928,2888.033,3001.073,87.714,+3.01%,616483
03/21/2022,2948.125,2983.003,2819.351,2913.359,-34.766,-1.18%,506062
03/18/2022,2806.882,2983.79,2769.027,2948.125,141.242,+5.03%,50498506
03/17/2022,2775.448,2833.886,2744.424,2806.883,31.435,+1.13%,44398085
03/16/2022,2625.944,2786.293,2605.38,2775.448,149.504,+5.69%,71273809
03/15/2022,2524.247,2666.248,2512.61,2625.944,101.697,+4.03%,62903468
03/14/2022,2571.402,2611.451,2494.236,2524.247,-47.149,-1.83%,742447
03/11/2022,2603.542,2667.916,2526.579,2571.396,-32.146,-1.23%,13299459
03/10/2022,2707.326,2734.182,2557.911,2603.542,-103.784,-3.83%,14907492
03/09/2022,2560.333,2771.566,2560.333,2707.326,147.052,+5.74%,14384754
03/08/2022,2485.865,2622.054,2481.129,2560.274,74.409,+2.99%,199741
03/07/2022,2609.185,2683.622,2445.888,2485.865,-123.32,-4.73%,157702
03/04/2022,2805.895,2847.071,2602.399,2609.185,-196.71,-7.01%,14197071
03/03/2022,2970.45,2981.153,2790.5,2805.895,-164.555,-5.54%,10839699
03/02/2022,2953.8,3033.208,2915.312,2970.45,16.65,+0.56%,11918133
03/01/2022,2820.716,3034.976,2820.539,2953.8,133.084,+4.72%,20734307
02/28/2022,2706.954,2851.976,2563.628,2820.716,113.765,+4.20%,189002
02/25/2022,2636.281,2739.508,2549.466,2706.951,70.679,+2.68%,17015718
02/24/2022,2617.267,2706.67,2304.319,2636.272,18.999,+0.73%,57518770
02/23/2022,2607.372,2749.589,2595.159,2617.273,9.901,+0.38%,18523452
02/22/2022,2591.212,2656.117,2502.558,2607.372,16.16,+0.62%,29757682
02/21/2022,2783.911,2827.16,2578.089,2591.212,-192.699,-6.92%,269400
02/18/2022,2894.74,2938.803,2754.278,2783.911,-110.829,-3.83%,18752830
02/17/2022,3137.516,3158.115,2854.155,2894.74,-242.776,-7.74%,225805
02/16/2022,3096.824,3190.887,3046.033,3137.516,40.679,+1.31%,15146934
02/15/2022,2915.37,3138.652,2914.165,3096.837,181.467,+6.22%,12122270
02/14/2022,2926.445,2982.202,2836.111,2915.37,-11.075,-0.38%,143897
02/11/2022,3111.574,3135.059,2909.13,2926.445,-185.129,-5.95%,18080196
02/10/2022,3237.077,3266.963,3089.493,3111.574,-125.503,-3.88%,16986484
02/09/2022,3114.539,3268.45,3057.676,3237.077,122.508,+3.93%,11894829
02/08/2022,3148.714,3222.126,3033.529,3114.569,-34.145,-1.08%,18702950
02/07/2022,2956.503,3185.345,2934.811,3148.714,192.211,+6.50%,261521
02/04/2022,2657.95,2975.666,2645.548,2956.503,298.553,+11.23%,36223068
02/03/2022,2653.468,2723.239,2580.676,2657.95,4.482,+0.17%,39395622
02/02/2022,2794.69,2809.949,2617.774,2653.468,-141.222,-5.05%,34547446
02/01/2022,2681.088,2808.207,2675.541,2794.69,113.607,+4.24%,24153918
01/31/2022,2535.62,2702.658,2482.638,2681.083,145.463,+5.74%,250232
01/28/2022,2358.718,2547.519,2330.991,2535.62,176.902,+7.50%,34241483
01/27/2022,2417.088,2515.023,2317.86,2358.718,-58.361,-2.41%,33704294
01/26/2022,2414.071,2713.756,2405.875,2417.079,3.008,+0.12%,43016160
01/25/2022,2443.335,2503.138,2353.216,2414.071,-29.44,-1.20%,34808675
01/24/2022,2611.815,2638.758,2162.722,2443.511,-168.3,-6.44%,624257
01/21/2022,3082.519,3097.588,2562.232,2611.811,-470.721,-15.27%,68657769
01/20/2022,3114.607,3269.632,3082.522,3082.532,-32.075,-1.03%,15114817
01/19/2022,3162.993,3191.606,3049.362,3114.607,-48.378,-1.53%,19090782
01/18/2022,3166.344,3241.183,3084.458,3162.985,-3.359,-0.11%,18604878
01/17/2022,3336.628,3386.93,3152.847,3166.344,-170.284,-5.10%,120984
01/14/2022,3269.452,3338.151,3198.06,3336.628,67.176,+2.05%,13617338
01/13/2022,3368.625,3407.888,3236.32,3269.452,-99.173,-2.94%,17
01/12/2022,3230.756,3407.821,3209.389,3368.625,137.867,+4.27%,14195294
01/11/2022,3075.115,3260.75,3053.535,3230.758,155.644,+5.06%,14578787
01/10/2022,3216.765,3245.332,2932.579,3075.114,-141.651,-4.40%,315988
01/07/2022,3428.484,3433.476,3094.4,3216.765,-211.719,-6.18%,41742179
01/06/2022,3560.853,3569.077,3307.929,3428.484,-132.369,-3.72%,30770663
01/05/2022,3825.974,3845.104,3556.949,3560.853,-265.121,-6.93%,13430136
01/04/2022,3728.624,3887.27,3716.278,3825.974,97.35,+2.61%,12269466
01/03/2022,3687.346,3850.376,3674.874,3728.624,41.278,+1.12%,96367
12/31/2021,3735.161,3810.241,3625.442,3687.346,-47.815,-1.28%,22208130
12/30/2021,3723.568,3766.805,3588.842,3735.161,11.593,+0.31%,20381919
12/29/2021,3809.296,3824.72,3700.167,3723.568,-85.729,-2.25%,18383455
12/28/2021,4059.824,4073.121,3761.969,3809.297,-250.607,-6.17%,30937346
12/27/2021,4063.55,4136.723,4007.016,4059.904,-3.634,-0.09%,80231
12/24/2021,4110.534,4131.871,4045.56,4063.538,-46.996,-1.14%,15258374
12/23/2021,4016.945,4147.204,3897.216,4110.534,93.589,+2.33%,32961712
12/22/2021,4025.806,4071.198,3942.854,4016.945,-8.861,-0.22%,20316426
12/21/2021,3912.923,4058.136,3893.253,4025.806,112.878,+2.88%,30217439
12/20/2021,3912.244,4023.074,3757.52,3912.928,0.684,+0.02%,501639
12/17/2021,4030.544,4033.496,3704.291,3912.244,-118.301,-2.94%,61943739
12/16/2021,4063.188,4107.1,3983.327,4030.545,-32.643,-0.80%,35276589
12/15/2021,3851.479,4086.668,3658.79,4063.188,211.709,+5.50%,63062409
12/14/2021,3772.363,3878.668,3690.858,3851.479,79.116,+2.10%,523935
12/13/2021,3996.543,4171.65,3674.635,3772.363,-224.18,-5.61%,817300
12/10/2021,4166.808,4221.933,3934.279,3996.543,-170.265,-4.09%,82115219
12/09/2021,4416.273,4483.905,4078.261,4166.808,-249.465,-5.65%,64262451
12/08/2021,4286.024,4446.324,4234.863,4416.273,130.249,+3.04%,62879971
12/07/2021,4316.313,4422.316,4266.828,4286.024,-30.297,-0.70%,58383967
12/06/2021,4216.642,4344.067,3515.196,4316.321,99.679,+2.36%,1126213
12/03/2021,4544.585,4647.878,4060.323,4216.642,-327.943,-7.22%,777134
12/02/2021,4571.171,4630.943,4440.646,4544.585,-26.587,-0.58%,74097815
12/01/2021,4626.21,4774.962,4537.249,4571.172,-55.038,-1.19%,71005060
11/30/2021,4443.899,4747.875,4349.848,4626.21,182.31,+4.10%,83350303
11/29/2021,4068.97,4455.606,3985.714,4443.9,374.927,+9.21%,507592
11/26/2021,4498.206,4547.564,3926.415,4068.973,-429.233,-9.54%,101310872
11/25/2021,4256.356,4525.695,4237.286,4498.206,241.85,+5.68%,47383698
11/24/2021,4351.318,4370.836,4172.757,4256.356,-94.962,-2.18%,62198154
11/23/2021,4076.925,4383.868,4065.707,4351.318,274.393,+6.73%,76334134
11/22/2021,4275.467,4433.114,4029.198,4076.925,-198.542,-4.64%,819868
11/19/2021,4018.866,4303.456,3959.855,4275.467,256.601,+6.38%,59981196
11/18/2021,4253.186,4337.455,3966.379,4018.866,-234.32,-5.51%,82262731
11/17/2021,4254.946,4290.89,4075.998,4253.186,-1.76,-0.04%,75019910
11/16/2021,4577.412,4585.144,4127.482,4254.946,-322.466,-7.04%,112459791
11/15/2021,4655.53,4770.452,4518.658,4577.412,-78.118,-1.68%,281753
11/12/2021,4734.622,4806.569,4513.259,4655.53,-79.092,-1.67%,35682294
11/11/2021,4546.396,4777.018,4527.627,4734.622,188.226,+4.14%,35031495
11/10/2021,4797.758,4863.066,4481.996,4546.396,-251.4,-5.24%,63338847
11/09/2021,4775.698,4833.914,4716.206,4797.796,22.098,+0.46%,26826387
11/08/2021,4453.525,4790.472,4331.434,4775.698,322.173,+7.23%,316696
11/05/2021,4510.882,4567.176,4441.386,4453.525,-57.356,-1.27%,2351
11/04/2021,4616.161,4619.081,4423.327,4510.881,-105.276,-2.28%,401921
11/03/2021,4501.849,4659.428,4461.604,4616.157,114.308,+2.54%,35285069
11/02/2021,4304.413,4525.95,4278.882,4501.849,197.436,+4.59%,20844807
11/01/2021,4404.84,4427.383,4156.78,4304.413,-100.411,-2.28%,3163
10/29/2021,4256.338,4452.947,4221.658,4404.824,148.484,+3.49%,43734707
10/28/2021,3982.292,4286.693,3894.038,4256.34,274.048,+6.88%,39691609
10/27/2021,4257.908,4298.228,3937.715,3982.292,-275.63,-6.47%,61999367
10/26/2021,4183.688,4284.397,4138.832,4257.922,74.215,+1.77%,150027
10/25/2021,3976.731,4231.726,3936.406,4183.707,206.976,+5.20%,1745
10/22/2021,4099.221,4166.22,3907.021,3976.731,-122.492,-2.99%,344273
10/21/2021,4107.107,4358.693,4032.776,4099.223,-7.884,-0.19%,7892
10/20/2021,3811.649,4133.378,3803.87,4107.107,295.48,+7.75%,32127400
10/19/2021,3743.652,3854.52,3717.526,3811.627,68.01,+1.82%,2922
10/18/2021,3879.664,3967.061,3654.24,3743.617,-136.048,-3.51%,382445
10/15/2021,3761.215,3901.62,3736.766,3879.665,118.467,+3.15%,325271
10/14/2021,3574.469,3816.588,3570.665,3761.198,186.729,+5.22%,29736781
10/13/2021,3474.717,3583.133,3414.024,3574.469,99.752,+2.87%,2269
10/12/2021,3492.729,3544.951,3405.144,3474.717,-18.012,-0.52%,37072448
10/11/2021,3552.56,3628.115,3381.271,3492.729,-59.831,-1.68%,34723835
10/08/2021,3623.113,3666.109,3542.645,3552.56,-70.554,-1.95%,28395104
10/07/2021,3559.316,3635.53,3479.503,3623.114,63.801,+1.79%,39441920
10/06/2021,3523.07,3621.997,3349.314,3559.313,36.243,+1.03%,50878183
10/05/2021,3385.624,3526.346,3358.892,3523.07,137.447,+4.06%,26644337
10/04/2021,3292.189,3484.547,3259.479,3385.623,93.434,+2.84%,38720437
10/01/2021,2973.227,3314.097,2968.847,3292.189,318.962,+10.73%,52270916
09/30/2021,2821.43,3046.977,2808.162,2973.227,151.797,+5.38%,45393376
09/29/2021,2862.137,2945.851,2785.967,2821.43,-40.71,-1.42%,39296576
09/28/2021,2954.438,3025.75,2806.905,2862.14,-91.463,-3.10%,51125444
09/27/2021,2943.404,3161.04,2740.579,2953.603,10.2,+0.35%,50810536
09/24/2021,3139.268,3159.762,2747.257,2943.403,-195.865,-6.24%,84227224
09/23/2021,3026.783,3170.174,3015.267,3139.268,112.485,+3.72%,44751112
09/22/2021,2767.021,3086.603,2671.792,3026.783,259.77,+9.39%,62878336
09/21/2021,3020.044,3101.898,2757.045,2767.013,-245.971,-8.16%,87807976
09/20/2021,3380.799,3539.557,2933.719,3012.984,-367.815,-10.88%,89417856
09/17/2021,3496.843,3589.717,3366.887,3380.799,-116.044,-3.32%,44477516
09/16/2021,3550.733,3671.048,3488.289,3496.843,-53.863,-1.52%,49380640
09/15/2021,3375.063,3566.516,3336.266,3550.706,175.642,+5.20%,39683936
09/14/2021,3289.903,3403.752,3269.593,3375.064,85.161,+2.59%,46429180
09/13/2021,3252.528,3471.036,3121.82,3289.903,37.375,+1.15%,90568856
09/10/2021,3431.142,3511.042,3226.851,3252.528,-178.614,-5.21%,40947756
09/09/2021,3471.145,3563.142,3398.134,3431.142,-40.013,-1.15%,60484356
09/08/2021,3410.236,3538.896,3222.104,3471.155,61.033,+1.79%,89946752
09/07/2021,3950.319,3965.758,3043.175,3410.122,-540.183,-13.67%,98540896
09/06/2021,3917.565,3976.135,3834.21,3950.305,32.74,+0.84%,30126546
09/03/2021,3807.401,4019.697,3714.65,3917.565,110.164,+2.89%,57938468
09/02/2021,3727.775,3838.165,3724.925,3807.401,79.626,+2.14%,53966700
09/01/2021,3390.198,3760.128,3372.835,3727.775,337.584,+9.96%,65743368
08/31/2021,3342.132,3467.035,3191.181,3390.191,48.019,+1.44%,84062472
08/30/2021,3263.61,3344.769,3147.497,3342.172,78.562,+2.41%,44670216
08/27/2021,3117.038,3270.215,3063.984,3263.61,146.572,+4.70%,47797888
08/26/2021,3209.411,3248.668,3056.93,3117.038,-92.373,-2.88%,56389012
08/25/2021,3214.088,3244.74,3084.21,3209.411,-4.675,-0.15%,56932848
08/24/2021,3338.813,3355.356,3153.056,3214.086,-124.727,-3.74%,47471320
08/23/2021,3260.886,3374.086,3132.061,3338.813,77.927,+2.39%,48117088
08/20/2021,3157.029,3299.496,3146.392,3260.886,103.867,+3.29%,49768780
08/19/2021,3008.008,3159.041,2962.352,3157.019,149.015,+4.95%,70521984
08/18/2021,3072.235,3122.743,2954.156,3008.004,-64.238,-2.09%,105625688
08/17/2021,3164.172,3288.898,3020.71,3072.242,-91.682,-2.90%,98076072
08/16/2021,3280.124,3332.857,3115.566,3163.924,-116.191,-3.54%,73558672
08/13/2021,3065.548,3288.706,2990.387,3280.115,222.177,+7.27%,71169368
08/12/2021,3234.558,3239.45,2982.797,3057.938,-176.625,-5.46%,108847176
08/11/2021,3155.108,3266.535,3122.736,3234.563,79.459,+2.52%,83793904
08/10/2021,3072.615,3227.884,3043.259,3155.104,79.457,+2.58%,99777408
08/09/2021,2913.039,3183.421,2867.925,3075.647,162.628,+5.58%,102105072
08/06/2021,2805.514,2944.134,2725.769,2913.019,107.515,+3.83%,74886152
08/05/2021,2710.863,2826.734,2537.204,2805.504,94.65,+3.49%,106055912
08/04/2021,2486.958,2720.767,2462.877,2710.854,225.309,+9.06%,70842944
08/03/2021,2596.965,2635.135,2450.07,2485.545,-111.421,-4.29%,80581848
08/02/2021,2419.984,2695.482,2419.979,2596.966,176.982,+7.31%,79738240
07/30/2021,2312.655,2445.711,2305.149,2419.984,107.329,+4.64%,60919376
07/29/2021,2295.534,2338.569,2271.993,2312.655,17.092,+0.74%,37822656
07/28/2021,2242.84,2342.469,2241.821,2295.563,52.733,+2.35%,73441832
07/27/2021,2262.565,2317.65,2153.188,2242.83,-19.741,-0.87%,107558040
07/26/2021,2039.507,2429.097,2038.69,2262.571,223.064,+10.94%,102645320
07/23/2021,2016.88,2091.565,1992.906,2039.507,22.627,+1.12%,52541076
07/22/2021,1951.832,2042.604,1940.581,2016.88,65.096,+3.34%,75392240
07/21/2021,1794.62,2025.034,1757.896,1951.784,157.164,+8.76%,76158160
07/20/2021,1820.736,1838.782,1720.996,1794.62,-26.116,-1.43%,63078216
07/19/2021,1903.896,1992.317,1807.75,1820.736,-83.16,-4.37%,49689008
07/16/2021,1926.292,1961.213,1851.617,1903.896,-22.395,-1.16%,67206784
07/15/2021,1989.774,2037.924,1883.985,1926.291,-63.488,-3.19%,74123520
07/14/2021,1948.943,2016.942,1869.174,1989.779,40.805,+2.09%,66294268
07/13/2021,2027.36,2040.892,1921.444,1948.974,-78.161,-3.86%,64241724
07/12/2021,2133.112,2190.961,2009.616,2027.135,-105.977,-4.97%,52225896
07/09/2021,2136.607,2184.41,2049.879,2133.112,-3.495,-0.16%,93776184
07/08/2021,2362.322,2362.323,2132.686,2136.607,-225.715,-9.55%,92795808
07/07/2021,2306.292,2405.153,2280.799,2362.322,56.031,+2.43%,57966760
07/06/2021,2214.806,2346.078,2194.88,2306.291,91.485,+4.13%,76455280
07/05/2021,2089.877,2385.908,2089.217,2214.806,124.929,+5.98%,80064040
07/02/2021,2120.574,2136.843,2020.284,2089.877,-27.356,-1.29%,85927208
07/01/2021,2237.714,2284.138,2077.383,2117.233,-120.56,-5.39%,106364112
06/30/2021,2189.387,2280.658,2090.235,2237.793,48.434,+2.21%,112659824
06/29/2021,2135.676,2240.48,2063.305,2189.359,50.442,+2.36%,104837120
06/28/2021,1864.599,2141.819,1718.85,2138.917,274.318,+14.71%,115484152
06/25/2021,2006.393,2018.327,1794.003,1864.599,-141.794,-7.07%,81778592
06/24/2021,1928.759,2034.877,1887.23,2006.393,77.633,+4.03%,55339648
06/23/2021,1930.521,2041.161,1823.458,1928.76,2.828,+0.15%,97987480
06/22/2021,1941.623,1993.34,1704.336,1925.932,-15.691,-0.81%,142512560
06/21/2021,2194.137,2274.364,1897.908,1941.623,-252.514,-11.51%,153404544
06/18/2021,2343.094,2376.958,2143.409,2194.137,-148.957,-6.36%,73192160
06/17/2021,2400.761,2456.983,2312.813,2343.094,-57.672,-2.40%,52386936
06/16/2021,2521.874,2564.753,2383.139,2400.766,-121.098,-4.80%,57739188
06/15/2021,2540.818,2637.873,2515.227,2521.864,-18.954,-0.75%,51346864
06/14/2021,2379.641,2605.171,2260.896,2540.818,157.312,+6.60%,51504492
06/11/2021,2467.877,2495.573,2369.45,2383.506,-84.193,-3.41%,68742072
06/10/2021,2562.651,2623.881,2433.066,2467.699,-94.951,-3.71%,80837008
06/09/2021,2534.696,2621.613,2408.129,2562.65,27.526,+1.09%,118031960
06/08/2021,2648.537,2662.068,2318.568,2535.124,-113.386,-4.28%,190331104
06/07/2021,2703.218,2841.876,2557.196,2648.51,-50.833,-1.88%,89828528
06/04/2021,2820.357,2870.153,2560.599,2699.343,-120.831,-4.28%,148182816
06/03/2021,2723.942,2888.204,2664.641,2820.174,96.232,+3.53%,109528352
06/02/2021,2576.961,2802.081,2555.325,2723.942,146.981,+5.70%,114982584
06/01/2021,2597.871,2738.501,2532.024,2576.961,-20.911,-0.80%,137423696
05/31/2021,2427.933,2673.972,2187.906,2597.872,169.96,+7.00%,145839152
05/28/2021,2723.099,2792.99,2422.714,2427.912,-295.914,-10.86%,218161520
05/27/2021,2794.252,2885.257,2639.217,2723.826,-62.12,-2.23%,176214992
05/26/2021,2547.299,2907.842,2534.542,2785.946,238.658,+9.37%,206663904
05/25/2021,2619.732,2747.419,2388.126,2547.288,-72.946,-2.78%,260442320
05/24/2021,2249.689,2664.162,1737.417,2620.234,378.458,+16.88%,297447072
05/21/2021,2760.214,2933.934,2241.699,2241.776,-515.898,-18.71%,252919904
05/20/2021,2529.552,2985.916,2174.3,2757.674,228.167,+9.02%,328973696
05/19/2021,3430.052,3461.281,1818.1,2529.507,-900.539,-26.25%,379254720
05/18/2021,3436.325,3555.433,3199.067,3430.046,-6.279,-0.18%,237949472
05/17/2021,3986.181,4128.218,3131.555,3436.325,-557.572,-13.96%,269505312
05/14/2021,3707.488,4171.011,3615.983,3993.897,286.416,+7.73%,215171632
05/13/2021,4087.231,4237.611,3551.53,3707.481,-379.845,-9.29%,405299872
05/12/2021,4130.051,4358.875,3942.982,4087.326,-42.725,-1.03%,195713312
05/11/2021,3891.37,4130.051,3785.917,4130.051,238.676,+6.13%,205013056
05/10/2021,3495.244,4201.23,3430.799,3891.375,396.129,+11.33%,134446192
05/07/2021,3465.445,3582.347,3361.756,3495.246,29.801,+0.86%,112121736
05/06/2021,3460.397,3748.674,3386.38,3465.445,5.048,+0.15%,120973864
05/05/2021,3407.256,3480.201,3214.84,3460.397,53.141,+1.56%,168946672
05/04/2021,3286.558,3523.031,3193.114,3407.256,120.698,+3.67%,219070224
05/03/2021,2759.126,3334.159,2739.033,3286.558,527.432,+19.12%,111456600
04/30/2021,2711.005,2796.167,2699.577,2759.126,48.121,+1.78%,69924608
04/29/2021,2705.223,2795.981,2670.853,2711.005,5.782,+0.21%,88538880
04/28/2021,2646.629,2747.137,2564.362,2705.223,58.594,+2.21%,128969488
04/27/2021,2458.953,2677.625,2431.736,2646.629,187.676,+7.63%,76411024
04/26/2021,2321.554,2527.835,2161.447,2458.953,137.384,+5.92%,112163808
04/23/2021,2415.083,2445.849,2113.566,2321.569,-12.294,-0.53%,229353280
04/22/2021,2402.866,2641.072,2319.755,2333.863,-69.003,-2.87%,119972936
04/21/2021,2308.979,2467.186,2239.139,2402.866,93.887,+4.07%,118301584
04/20/2021,2204.386,2327.698,2050.773,2308.979,104.62,+4.75%,133156048
04/19/2021,2458.03,2492.4,1953.077,2204.359,-253.667,-10.32%,105774760
04/16/2021,2497.399,2537.701,2161.573,2458.026,-39.375,-1.58%,127848560
04/15/2021,2369.027,2497.401,2369.027,2497.401,128.374,+5.42%,77568592
04/14/2021,2300.722,2397.793,2270.546,2369.027,68.305,+2.97%,98467384
04/13/2021,2148.727,2314.207,2137.76,2300.722,151.995,+7.07%,63038304
04/12/2021,2070.907,2197.993,2059.336,2148.727,77.82,+3.76%,45923964
04/09/2021,2055.251,2099.963,2045.006,2070.907,15.656,+0.76%,37373932
04/08/2021,1987.653,2075.69,1950.616,2055.251,67.629,+3.40%,54910080
04/07/2021,2121.941,2127.9,1939.841,1987.622,-134.319,-6.33%,127325184
"Downloaded from Barchart.com as of 04-01-2023 02:48am CDT"
